id,source,timestamp,garment_type,gender,color,pattern,style,engagement_likes,engagement_comments,engagement_views,geography,image_path,image_url,fit,length,neckline,sleeve,fabric,engagement_metric,influence_type,influence_identifier
instagram_4042,Instagram,2024-06-15,Jeans,men,green,animal print,athleisure,2460,513,49427,US,img_4042.jpg,,bodycon,maxi,v-neck,3/4 sleeve,jersey,17466.67,trending memes,Cottagecore Revival Meme 2024
instagram_4054,Instagram,2025-06-20,Jeans,men,yellow,floral,formal,701,15,25310,Global,img_4054.jpg,,oversized,full-length,halter,3/4 sleeve,viscose,8675.33,designer launches,Dior Haute 2025
instagram_4077,Facebook,2024-12-11,Jeans,men,red,solid,athleisure,7197,275,1785,Global,img_4077.jpg,,bodycon,mini,polo neck,full sleeve,cotton,3085.67,designer launches,Zara Designer Collab 2024
instagram_4093,YouTube,2024-11-25,Jeans,men,yellow,tie-dye,streetwear,585,12,21165,Europe,img_4093.jpg,,flared,maxi,halter,cap sleeve,knits,7254.0,trending memes,Galaxy Brain Remix
instagram_4126,Celebrities,2024-08-06,Jeans,men,"beige, white, green",tie-dye,athleisure,5975,207,18376,US,img_4126.jpg,,flared,mini,off-shoulder,cap sleeve,knits,8186.0,event - political,EU Parliament 2024
instagram_4136,Facebook,2024-03-29,Jeans,men,green,abstract,festive,138,157,2201,US,img_4136.jpg,,flared,cropped,square neck,puff sleeve,polyester,832.0,event - memes,April Fools Viral 2024
instagram_4160,Cinema,2024-09-12,Jeans,men,blue,checks,formal,9,122,10,Global,img_4160.jpg,,flared,knee-length,crew neck,3/4 sleeve,viscose,47.0,event - memes,April Fools Viral 2024
instagram_4167,Marketplace,2024-02-15,Jeans,men,blue,floral,festive,1567,405,44239,Global,img_4167.jpg,,oversized,knee-length,polo neck,full sleeve,polyester,15403.67,event - political,US Presidential Election 2024
instagram_4175,YouTube,2024-01-17,Jeans,men,white,floral,festive,2372,470,31474,Global,img_4175.jpg,,flared,midi,crew neck,puff sleeve,knits,11438.67,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_4194,YouTube,2024-10-07,Jeans,men,pink,stripes,athleisure,543,299,46610,India,img_4194.jpg,,straight cut,cropped,halter,3/4 sleeve,jersey,15817.33,franchise,Marvel Phase 5 Release 2024
instagram_4200,Instagram,2024-11-22,Jeans,men,"beige, white, yellow",polka dots,formal,7882,180,46392,India,img_4200.jpg,,straight cut,cropped,boat neck,3/4 sleeve,jersey,18151.33,designer launches,Zara Designer Collab 2024
instagram_4259,Instagram,2024-12-21,Jeans,men,yellow,tie-dye,streetwear,663,207,18340,Europe,img_4259.jpg,,Slim fit,midi,polo neck,cap sleeve,denim,6403.33,franchise,Fast X Sequel 2024
instagram_4297,Celebrities,2024-09-12,Jeans,men,blue,checks,streetwear,2397,365,16583,Europe,img_4297.jpg,,bodycon,knee-length,v-neck,full sleeve,rayon,6448.33,event - political,US Presidential Election 2024
instagram_4300,YouTube,2024-02-18,Jeans,men,red,solid,streetwear,3124,160,26159,India,img_4300.jpg,,a-line,mini,boat neck,3/4 sleeve,blends,9814.33,trending memes,Vogue Challenge 2024
instagram_4315,Cinema,2024-06-06,Jeans,men,"pink, green",floral,formal,5192,237,10347,US,img_4315.jpg,,relaxed fit,full-length,halter,3/4 sleeve,linen,5258.67,event - memes,April Fools Viral 2024
instagram_4317,Instagram,2024-03-06,Jeans,men,"black, yellow",graphic prints,casual,62,42,29801,Global,img_4317.jpg,,relaxed fit,cropped,crew neck,full sleeve,polyester,9968.33,franchise,Fast X Sequel 2024
instagram_4321,Marketplace,2024-10-19,Jeans,men,blue,abstract,formal,3562,268,7914,Europe,img_4321.jpg,,straight cut,full-length,polo neck,sleeveless,cotton,3914.67,trending memes,Cottagecore Revival Meme 2024
instagram_4360,Cinema,2024-04-06,Jeans,men,black,graphic prints,streetwear,990,72,15514,Europe,img_4360.jpg,,relaxed fit,mini,halter,full sleeve,viscose,5525.33,event - political,India State Elections 2024
instagram_4382,Facebook,2024-02-12,Jeans,men,pink,abstract,festive,5828,42,43787,India,img_4382.jpg,,relaxed fit,knee-length,collared,sleeveless,denim,16552.33,books,Bestseller Book Tour 2024
instagram_4390,Facebook,2024-05-14,Jeans,men,"beige, pink",tie-dye,athleisure,4505,79,59395,Global,img_4390.jpg,,straight cut,cropped,collared,half sleeve,cotton,21326.33,trending memes,Galaxy Brain Remix
instagram_4399,Celebrities,2025-03-05,Jeans,men,white,animal print,streetwear,556,269,48454,India,img_4399.jpg,,Slim fit,cropped,crew neck,puff sleeve,knits,16426.33,franchise,Star Wars New Trilogy 2025
instagram_4402,Cinema,2025-07-16,Jeans,men,black,checks,festive,3158,241,12141,Global,img_4402.jpg,,straight cut,knee-length,crew neck,half sleeve,knits,5180.0,event - memes,Super Bowl Halftime Meme 2025
instagram_4405,Instagram,2024-11-13,Jeans,men,"blue, green",polka dots,formal,2833,380,21684,US,img_4405.jpg,,oversized,maxi,square neck,puff sleeve,viscose,8299.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_4420,Marketplace,2025-01-06,Jeans,men,black,stripes,festive,1317,127,27540,India,img_4420.jpg,,straight cut,midi,crew neck,half sleeve,viscose,9661.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_4423,Facebook,2025-04-30,Jeans,men,black,abstract,streetwear,664,167,29848,Global,img_4423.jpg,,Slim fit,maxi,crew neck,half sleeve,polyester,10226.33,books,Book-to-Film Adaptation 2025
instagram_4446,Celebrities,2024-12-07,Jeans,men,"white, green",stripes,casual,2133,239,24058,Global,img_4446.jpg,,flared,ankle-length,boat neck,3/4 sleeve,denim,8810.0,event - political,India State Elections 2024
instagram_4461,Marketplace,2024-03-18,Jeans,men,red,abstract,formal,1785,171,11324,Europe,img_4461.jpg,,flared,ankle-length,halter,puff sleeve,viscose,4426.67,franchise,Marvel Phase 5 Release 2024
instagram_4478,YouTube,2024-11-19,Jeans,men,black,animal print,formal,3039,108,7940,Global,img_4478.jpg,,Slim fit,mini,off-shoulder,cap sleeve,linen,3695.67,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_4493,Facebook,2024-06-01,Jeans,men,yellow,polka dots,formal,306,92,7831,Europe,img_4493.jpg,,a-line,knee-length,collared,full sleeve,blends,2743.0,trending memes,Cottagecore Revival Meme 2024
instagram_4515,Cinema,2024-06-17,Jeans,men,white,polka dots,festive,1551,207,31614,Europe,img_4515.jpg,,Slim fit,cropped,collared,half sleeve,rayon,11124.0,franchise,Fast X Sequel 2024
instagram_4519,Celebrities,2024-10-21,Jeans,men,white,polka dots,athleisure,4419,133,13868,US,img_4519.jpg,,Slim fit,ankle-length,collared,bell sleeve,viscose,6140.0,designer launches,Chanel Cruise 2024
instagram_4530,Celebrities,2024-03-20,Jeans,men,red,tie-dye,formal,4269,618,13299,US,img_4530.jpg,,Slim fit,cropped,v-neck,sleeveless,viscose,6062.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_4545,Celebrities,2024-08-22,Jeans,men,"yellow, green",graphic prints,streetwear,5191,178,16006,Global,img_4545.jpg,,straight cut,ankle-length,crew neck,cap sleeve,cotton,7125.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4546,Celebrities,2024-03-26,Jeans,men,black,polka dots,athleisure,910,32,14222,India,img_4546.jpg,,bodycon,cropped,collared,bell sleeve,linen,5054.67,books,Bestseller Book Tour 2024
instagram_4548,Instagram,2025-06-05,Jeans,men,"green, blue",tie-dye,formal,1906,235,10450,Global,img_4548.jpg,,fit,maxi,off-shoulder,half sleeve,viscose,4197.0,designer launches,Dior Haute 2025
instagram_4563,Instagram,2024-01-02,Jeans,men,"pink, yellow, beige",checks,formal,3011,17,63404,US,img_4563.jpg,,relaxed fit,full-length,boat neck,half sleeve,rayon,22144.0,designer launches,Chanel Cruise 2024
instagram_4571,YouTube,2024-04-21,Jeans,men,white,solid,casual,4254,116,52481,Global,img_4571.jpg,,fit,full-length,crew neck,half sleeve,polyester,18950.33,event - political,US Presidential Election 2024
instagram_4584,Marketplace,2024-09-10,Jeans,men,yellow,animal print,streetwear,2034,219,21073,Global,img_4584.jpg,,bodycon,midi,crew neck,half sleeve,denim,7775.33,books,Pulitzer Feature 2024
instagram_4589,Marketplace,2024-09-03,Jeans,men,beige,tie-dye,formal,4527,308,12400,US,img_4589.jpg,,bodycon,full-length,collared,half sleeve,jersey,5745.0,trending memes,Vogue Challenge 2024
instagram_4590,Marketplace,2025-01-05,Jeans,men,yellow,solid,casual,4850,17,38333,Europe,img_4590.jpg,,relaxed fit,midi,off-shoulder,bell sleeve,linen,14400.0,trending memes,Distracted Boyfriend Revival
instagram_4613,Cinema,2025-02-20,Jeans,men,blue,stripes,formal,1899,38,30586,Global,img_4613.jpg,,bodycon,full-length,crew neck,bell sleeve,denim,10841.0,trending memes,Galaxy Brain Remix
instagram_4615,Cinema,2025-04-14,Jeans,men,red,checks,athleisure,1000,90,20867,Europe,img_4615.jpg,,flared,maxi,boat neck,3/4 sleeve,polyester,7319.0,event - memes,Super Bowl Halftime Meme 2025
instagram_4625,Instagram,2024-09-27,Jeans,men,white,abstract,festive,1958,33,70254,Europe,img_4625.jpg,,straight cut,maxi,off-shoulder,puff sleeve,blends,24081.67,trending memes,Galaxy Brain Remix
instagram_4628,YouTube,2024-02-03,Jeans,men,yellow,checks,streetwear,8850,356,14259,US,img_4628.jpg,,fit,full-length,boat neck,bell sleeve,blends,7821.67,books,Pulitzer Feature 2024
instagram_4647,Facebook,2024-05-22,Jeans,men,white,floral,formal,2021,638,342,Europe,img_4647.jpg,,relaxed fit,midi,halter,puff sleeve,knits,1000.33,designer launches,Ralph Lauren Spring Collection 2024
instagram_4653,Celebrities,2024-11-03,Jeans,men,green,animal print,formal,4791,107,31226,US,img_4653.jpg,,bodycon,maxi,polo neck,cap sleeve,blends,12041.33,franchise,Marvel Phase 5 Release 2024
instagram_4655,Marketplace,2024-10-04,Jeans,men,white,polka dots,streetwear,3979,285,4828,Global,img_4655.jpg,,relaxed fit,ankle-length,halter,full sleeve,linen,3030.67,event - political,US Presidential Election 2024
instagram_4656,Marketplace,2024-07-23,Jeans,men,pink,checks,formal,1240,231,40536,Global,img_4656.jpg,,fit,ankle-length,crew neck,bell sleeve,polyester,14002.33,event - political,US Presidential Election 2024
instagram_4663,Celebrities,2025-01-18,Jeans,men,yellow,solid,streetwear,3769,291,88540,US,img_4663.jpg,,regular,ankle-length,polo neck,bell sleeve,denim,30866.67,designer launches,Prada SS 2025
instagram_4676,Cinema,2024-10-23,Jeans,men,yellow,polka dots,casual,398,9,2929,Europe,img_4676.jpg,,relaxed fit,maxi,square neck,sleeveless,knits,1112.0,designer launches,Zara Designer Collab 2024
instagram_4688,YouTube,2024-05-16,Jeans,men,green,stripes,festive,1041,144,10589,US,img_4688.jpg,,bodycon,ankle-length,boat neck,3/4 sleeve,viscose,3924.67,event - political,EU Parliament 2024
instagram_4694,Cinema,2025-02-10,Jeans,men,beige,polka dots,festive,945,349,7999,India,img_4694.jpg,,straight cut,cropped,square neck,bell sleeve,rayon,3097.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_4724,YouTube,2024-11-11,Jeans,men,beige,graphic prints,formal,2454,29,46160,US,img_4724.jpg,,flared,knee-length,halter,full sleeve,denim,16214.33,event - memes,April Fools Viral 2024
instagram_4741,Cinema,2024-05-24,Jeans,men,red,solid,casual,4505,501,11570,Global,img_4741.jpg,,oversized,full-length,boat neck,full sleeve,rayon,5525.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4742,Instagram,2024-10-08,Jeans,men,blue,graphic prints,festive,7748,533,58627,Global,img_4742.jpg,,regular,ankle-length,polo neck,puff sleeve,polyester,22302.67,designer launches,Chanel Cruise 2024
instagram_4745,Facebook,2024-07-22,Jeans,men,red,abstract,streetwear,6709,9,7174,Global,img_4745.jpg,,bodycon,mini,halter,full sleeve,jersey,4630.67,event - memes,April Fools Viral 2024
instagram_4764,YouTube,2024-03-02,Jeans,men,black,graphic prints,festive,749,605,11370,Europe,img_4764.jpg,,flared,maxi,polo neck,3/4 sleeve,rayon,4241.33,event - memes,Oscar Memes 2024
instagram_4796,Facebook,2025-08-12,Jeans,men,pink,polka dots,athleisure,4279,64,11151,US,img_4796.jpg,,regular,maxi,v-neck,cap sleeve,polyester,5164.67,event - memes,Super Bowl Halftime Meme 2025
instagram_4809,Celebrities,2025-02-04,Jeans,men,pink,graphic prints,festive,2332,165,13600,Global,img_4809.jpg,,relaxed fit,knee-length,collared,bell sleeve,cotton,5365.67,designer launches,Prada SS 2025
instagram_4826,YouTube,2024-11-22,Jeans,men,white,animal print,casual,2046,92,19945,India,img_4826.jpg,,flared,ankle-length,collared,half sleeve,denim,7361.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4831,Celebrities,2024-09-17,Jeans,men,beige,polka dots,festive,2537,19,38164,Europe,img_4831.jpg,,regular,knee-length,square neck,full sleeve,linen,13573.33,trending memes,Distracted Boyfriend Revival
instagram_4833,Facebook,2024-01-06,Jeans,men,"green, white",checks,festive,257,202,9868,India,img_4833.jpg,,fit,mini,boat neck,sleeveless,blends,3442.33,franchise,Fast X Sequel 2024
instagram_4849,Cinema,2024-11-08,Jeans,men,pink,polka dots,athleisure,5291,158,4011,Europe,img_4849.jpg,,a-line,knee-length,collared,bell sleeve,rayon,3153.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4875,Cinema,2025-05-31,Jeans,men,"pink, blue",animal print,festive,2071,169,16086,Europe,img_4875.jpg,,fit,cropped,off-shoulder,cap sleeve,cotton,6108.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_4885,Celebrities,2024-04-03,Jeans,men,red,abstract,streetwear,2376,529,4121,Europe,img_4885.jpg,,oversized,ankle-length,off-shoulder,3/4 sleeve,linen,2342.0,trending memes,Cottagecore Revival Meme 2024
instagram_4922,Facebook,2025-02-26,Jeans,men,pink,abstract,streetwear,3063,50,27881,Global,img_4922.jpg,,fit,knee-length,off-shoulder,puff sleeve,jersey,10331.33,designer launches,Prada SS 2025
instagram_4929,Facebook,2024-11-11,Jeans,men,blue,polka dots,festive,4585,617,15152,Global,img_4929.jpg,,fit,mini,square neck,full sleeve,jersey,6784.67,event - memes,Oscar Memes 2024
instagram_4936,Celebrities,2024-10-23,Jeans,men,black,stripes,streetwear,4732,76,21129,US,img_4936.jpg,,bodycon,full-length,polo neck,sleeveless,denim,8645.67,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_4956,Marketplace,2024-02-03,Jeans,men,red,checks,festive,848,50,2970,US,img_4956.jpg,,straight cut,mini,polo neck,puff sleeve,cotton,1289.33,designer launches,Gucci FW 2024
instagram_4959,YouTube,2025-08-19,Jeans,men,pink,animal print,festive,4442,215,5265,India,img_4959.jpg,,flared,mini,polo neck,sleeveless,viscose,3307.33,franchise,Star Wars New Trilogy 2025
instagram_4968,Instagram,2024-11-16,Jeans,men,"red, black",polka dots,formal,1118,131,30634,India,img_4968.jpg,,straight cut,knee-length,boat neck,sleeveless,jersey,10627.67,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_4975,Celebrities,2024-12-04,Jeans,men,red,polka dots,formal,4586,325,45774,India,img_4975.jpg,,bodycon,ankle-length,halter,3/4 sleeve,linen,16895.0,trending memes,Galaxy Brain Remix
instagram_4982,YouTube,2024-11-05,Jeans,men,"pink, red",stripes,casual,488,22,45295,Global,img_4982.jpg,,a-line,full-length,boat neck,cap sleeve,cotton,15268.33,designer launches,Chanel Cruise 2024
instagram_4983,Cinema,2024-08-18,Jeans,men,pink,graphic prints,casual,865,260,43046,Global,img_4983.jpg,,oversized,maxi,polo neck,cap sleeve,polyester,14723.67,books,Bestseller Book Tour 2024
instagram_4991,YouTube,2024-07-18,Jeans,men,red,solid,athleisure,2204,232,2558,US,img_4991.jpg,,oversized,maxi,halter,full sleeve,jersey,1664.67,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_5002,Celebrities,2025-01-20,Jeans,men,yellow,floral,festive,6205,475,38886,India,img_5002.jpg,,a-line,midi,collared,3/4 sleeve,linen,15188.67,franchise,Star Wars New Trilogy 2025
instagram_5023,Celebrities,2024-02-04,Jeans,men,green,tie-dye,athleisure,1317,241,19607,Global,img_5023.jpg,,straight cut,midi,crew neck,sleeveless,jersey,7055.0,designer launches,Gucci FW 2024
instagram_5024,Facebook,2024-05-03,Jeans,men,red,abstract,casual,1041,142,10590,Europe,img_5024.jpg,,oversized,maxi,crew neck,3/4 sleeve,jersey,3924.33,franchise,Fast X Sequel 2024
instagram_5026,YouTube,2024-08-20,Jeans,men,"red, pink",checks,formal,7824,154,28012,Global,img_5026.jpg,,straight cut,mini,collared,3/4 sleeve,linen,11996.67,designer launches,Gucci FW 2024
instagram_5040,Marketplace,2024-05-07,Jeans,men,blue,stripes,formal,1431,98,70489,India,img_5040.jpg,,Slim fit,mini,square neck,3/4 sleeve,viscose,24006.0,books,Bestseller Book Tour 2024
instagram_5046,Instagram,2024-02-21,Jeans,men,blue,polka dots,casual,3905,200,22867,India,img_5046.jpg,,straight cut,ankle-length,polo neck,cap sleeve,rayon,8990.67,trending memes,Vogue Challenge 2024
instagram_5052,Facebook,2024-09-25,Jeans,men,beige,checks,streetwear,1836,240,6441,US,img_5052.jpg,,fit,mini,square neck,sleeveless,rayon,2839.0,event - political,US Presidential Election 2024
instagram_5056,Celebrities,2025-07-09,Jeans,men,yellow,checks,formal,2953,189,38498,Europe,img_5056.jpg,,regular,maxi,square neck,half sleeve,polyester,13880.0,books,Book-to-Film Adaptation 2025
instagram_5064,Facebook,2024-08-18,Jeans,men,red,graphic prints,streetwear,7238,223,20141,Global,img_5064.jpg,,fit,maxi,collared,full sleeve,cotton,9200.67,franchise,Fast X Sequel 2024
instagram_5080,YouTube,2025-05-23,Jeans,men,white,solid,streetwear,1464,320,21581,Global,img_5080.jpg,,bodycon,knee-length,square neck,full sleeve,viscose,7788.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_5090,Marketplace,2024-12-25,Jeans,men,"beige, pink",graphic prints,casual,322,178,12095,Global,img_5090.jpg,,Slim fit,full-length,v-neck,full sleeve,jersey,4198.33,trending memes,Galaxy Brain Remix
instagram_5092,Facebook,2024-10-23,Jeans,men,white,abstract,casual,4882,169,52001,Global,img_5092.jpg,,fit,maxi,polo neck,sleeveless,linen,19017.33,trending memes,Cottagecore Revival Meme 2024
instagram_5106,Celebrities,2024-10-03,Jeans,men,yellow,abstract,athleisure,3064,379,20594,Global,img_5106.jpg,,bodycon,mini,collared,bell sleeve,cotton,8012.33,franchise,Fast X Sequel 2024
instagram_5111,YouTube,2024-05-09,Jeans,men,yellow,abstract,festive,3919,48,10833,Europe,img_5111.jpg,,straight cut,knee-length,collared,bell sleeve,polyester,4933.33,event - political,India State Elections 2024
instagram_5112,Cinema,2024-07-01,Jeans,men,green,abstract,casual,1870,90,14471,Global,img_5112.jpg,,a-line,maxi,square neck,sleeveless,jersey,5477.0,franchise,Marvel Phase 5 Release 2024
instagram_5146,Instagram,2024-10-12,Jeans,men,blue,checks,streetwear,4993,258,3490,Global,img_5146.jpg,,oversized,full-length,off-shoulder,3/4 sleeve,knits,2913.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_5157,Facebook,2025-07-06,Jeans,men,white,graphic prints,streetwear,2318,98,23591,Europe,img_5157.jpg,,a-line,midi,polo neck,cap sleeve,blends,8669.0,books,Book-to-Film Adaptation 2025
instagram_5161,Cinema,2024-11-12,Jeans,men,yellow,graphic prints,casual,2252,595,20249,Global,img_5161.jpg,,relaxed fit,maxi,square neck,half sleeve,linen,7698.67,event - political,India State Elections 2024
instagram_5167,Facebook,2024-02-04,Jeans,men,pink,solid,formal,344,72,28019,Global,img_5167.jpg,,fit,knee-length,boat neck,cap sleeve,viscose,9478.33,trending memes,Cottagecore Revival Meme 2024
instagram_5172,Cinema,2024-10-06,Jeans,men,blue,floral,streetwear,3057,51,12267,Global,img_5172.jpg,,a-line,cropped,collared,puff sleeve,knits,5125.0,designer launches,Ralph Lauren Spring Collection 2024
instagram_5178,Celebrities,2024-05-23,Jeans,men,blue,solid,athleisure,1845,229,9236,Global,img_5178.jpg,,fit,ankle-length,halter,sleeveless,polyester,3770.0,event - political,EU Parliament 2024
instagram_5191,Cinema,2024-11-21,Jeans,men,yellow,graphic prints,festive,9700,101,18127,Europe,img_5191.jpg,,regular,maxi,square neck,full sleeve,denim,9309.33,designer launches,Gucci FW 2024
instagram_5200,Instagram,2024-05-31,Jeans,men,red,stripes,casual,4493,61,22017,Europe,img_5200.jpg,,straight cut,mini,boat neck,cap sleeve,knits,8857.0,designer launches,Ralph Lauren Spring Collection 2024
instagram_5208,Cinema,2024-07-04,Jeans,men,beige,checks,casual,2508,90,8968,India,img_5208.jpg,,Slim fit,full-length,collared,sleeveless,polyester,3855.33,books,Bestseller Book Tour 2024
instagram_5230,Instagram,2024-06-02,Jeans,men,black,floral,casual,3426,95,49498,Global,img_5230.jpg,,Slim fit,full-length,v-neck,3/4 sleeve,linen,17673.0,trending memes,Vogue Challenge 2024
instagram_5263,Instagram,2024-06-19,Jeans,men,blue,polka dots,casual,875,51,27271,US,img_5263.jpg,,flared,full-length,off-shoulder,sleeveless,denim,9399.0,trending memes,Vogue Challenge 2024
instagram_5274,Celebrities,2025-01-21,Jeans,men,blue,stripes,streetwear,4140,149,31534,US,img_5274.jpg,,fit,knee-length,off-shoulder,puff sleeve,viscose,11941.0,books,Book-to-Film Adaptation 2025
instagram_5293,Cinema,2024-05-24,Jeans,men,beige,checks,festive,673,238,18867,Europe,img_5293.jpg,,Slim fit,full-length,halter,cap sleeve,knits,6592.67,designer launches,Gucci FW 2024
instagram_5297,Cinema,2024-06-07,Jeans,men,red,stripes,streetwear,981,164,39088,Global,img_5297.jpg,,Slim fit,cropped,off-shoulder,bell sleeve,linen,13411.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_5301,Facebook,2025-06-16,Jeans,men,pink,floral,streetwear,1830,108,40264,Europe,img_5301.jpg,,straight cut,ankle-length,collared,bell sleeve,viscose,14067.33,books,Book-to-Film Adaptation 2025
instagram_5347,Marketplace,2024-11-08,Jeans,men,"white, green, pink",stripes,festive,464,39,53751,US,img_5347.jpg,,bodycon,full-length,crew neck,half sleeve,rayon,18084.67,event - memes,April Fools Viral 2024
instagram_5349,Facebook,2024-03-06,Jeans,men,beige,abstract,festive,1773,433,19505,Europe,img_5349.jpg,,oversized,midi,polo neck,sleeveless,linen,7237.0,trending memes,Galaxy Brain Remix
instagram_5366,Instagram,2024-11-30,Jeans,men,red,polka dots,formal,4238,296,46258,Global,img_5366.jpg,,oversized,knee-length,v-neck,3/4 sleeve,rayon,16930.67,trending memes,Galaxy Brain Remix
instagram_5380,YouTube,2024-11-24,Jeans,men,"white, yellow",tie-dye,formal,4329,177,21722,India,img_5380.jpg,,oversized,cropped,v-neck,bell sleeve,denim,8742.67,franchise,Fast X Sequel 2024
instagram_5390,Marketplace,2025-03-21,Jeans,men,red,tie-dye,streetwear,579,219,6287,India,img_5390.jpg,,straight cut,ankle-length,v-neck,full sleeve,viscose,2361.67,trending memes,Galaxy Brain Remix
instagram_5394,Cinema,2024-08-29,Jeans,men,pink,polka dots,formal,1006,10,30825,US,img_5394.jpg,,oversized,midi,off-shoulder,sleeveless,polyester,10613.67,event - memes,Oscar Memes 2024
instagram_5403,Cinema,2024-01-02,Jeans,men,"pink, red, beige",solid,streetwear,8841,195,3479,US,img_5403.jpg,,flared,maxi,v-neck,sleeveless,linen,4171.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_5404,Marketplace,2024-06-28,Jeans,men,red,stripes,festive,1762,300,6905,India,img_5404.jpg,,fit,ankle-length,off-shoulder,sleeveless,rayon,2989.0,franchise,Marvel Phase 5 Release 2024
instagram_5407,Instagram,2024-12-27,Jeans,men,blue,solid,streetwear,2897,140,11426,US,img_5407.jpg,,oversized,ankle-length,polo neck,full sleeve,jersey,4821.0,designer launches,Gucci FW 2024
instagram_5410,Celebrities,2024-04-06,Jeans,men,white,abstract,athleisure,1241,270,24616,US,img_5410.jpg,,regular,full-length,polo neck,sleeveless,blends,8709.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_5421,Facebook,2024-10-26,Jeans,men,pink,animal print,festive,1553,393,8630,Europe,img_5421.jpg,,regular,midi,collared,sleeveless,blends,3525.33,trending memes,Vogue Challenge 2024
instagram_5445,Facebook,2024-12-02,Jeans,men,"beige, yellow",solid,athleisure,7832,231,21096,India,img_5445.jpg,,a-line,mini,halter,half sleeve,viscose,9719.67,trending memes,Distracted Boyfriend Revival
instagram_5459,Cinema,2024-01-20,Jeans,men,"beige, green",checks,athleisure,3532,220,50084,US,img_5459.jpg,,oversized,mini,off-shoulder,cap sleeve,jersey,17945.33,franchise,Marvel Phase 5 Release 2024
instagram_5465,Cinema,2024-12-06,Jeans,men,blue,solid,casual,2125,40,37620,Europe,img_5465.jpg,,bodycon,full-length,crew neck,half sleeve,jersey,13261.67,franchise,Fast X Sequel 2024
instagram_5471,Celebrities,2024-01-30,Jeans,men,blue,stripes,athleisure,426,19,25259,India,img_5471.jpg,,Slim fit,full-length,crew neck,cap sleeve,linen,8568.0,franchise,Fast X Sequel 2024
instagram_5484,Facebook,2024-06-22,Jeans,men,"red, green, blue",animal print,streetwear,1405,90,11039,Global,img_5484.jpg,,fit,mini,crew neck,puff sleeve,viscose,4178.0,event - memes,Oscar Memes 2024
instagram_5485,Facebook,2024-03-26,Jeans,men,pink,stripes,athleisure,2070,497,2768,US,img_5485.jpg,,relaxed fit,cropped,crew neck,cap sleeve,knits,1778.33,trending memes,Cottagecore Revival Meme 2024
instagram_5486,YouTube,2025-01-08,Jeans,men,pink,animal print,formal,2640,148,3678,Europe,img_5486.jpg,,bodycon,ankle-length,boat neck,puff sleeve,polyester,2155.33,franchise,Star Wars New Trilogy 2025
instagram_5513,Celebrities,2024-02-05,Jeans,men,white,stripes,casual,5053,202,47194,Global,img_5513.jpg,,oversized,maxi,collared,half sleeve,polyester,17483.0,franchise,Fast X Sequel 2024
instagram_5521,Instagram,2025-04-30,Jeans,men,green,graphic prints,casual,395,95,32544,US,img_5521.jpg,,straight cut,midi,crew neck,half sleeve,linen,11011.33,event - memes,Super Bowl Halftime Meme 2025
instagram_5522,Cinema,2024-11-25,Jeans,men,beige,floral,athleisure,3224,349,12971,Europe,img_5522.jpg,,oversized,full-length,v-neck,cap sleeve,jersey,5514.67,event - political,EU Parliament 2024
instagram_5529,Facebook,2024-08-01,Jeans,men,red,polka dots,festive,1153,172,13758,India,img_5529.jpg,,a-line,maxi,crew neck,half sleeve,cotton,5027.67,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_5549,Instagram,2025-06-18,Jeans,men,black,floral,athleisure,1435,203,17973,India,img_5549.jpg,,fit,mini,boat neck,full sleeve,rayon,6537.0,designer launches,Prada SS 2025
instagram_5636,YouTube,2024-06-02,Jeans,men,green,stripes,casual,5212,417,28412,US,img_5636.jpg,,relaxed fit,knee-length,halter,cap sleeve,polyester,11347.0,designer launches,Chanel Cruise 2024
instagram_5643,Marketplace,2024-12-22,Jeans,men,"yellow, black",abstract,casual,892,177,60814,US,img_5643.jpg,,regular,ankle-length,boat neck,sleeveless,denim,20627.67,books,Bestseller Book Tour 2024
instagram_5644,YouTube,2024-06-14,Jeans,men,beige,stripes,streetwear,544,232,5121,Global,img_5644.jpg,,relaxed fit,maxi,v-neck,3/4 sleeve,polyester,1965.67,cinemas/series/cartoons/anime,One Piece Saga 2024
